ticker,date,open,high,low,close,adjusted_close,volume
MSFT,2026-03-31,468.780000,469.450000,467.600000,468.270000,468.270000,16545105
MSFT,2026-04-01,465.830000,468.650000,462.690000,465.510000,465.510000,13653748
MSFT,2026-04-02,462.620000,465.030000,456.290000,458.700000,458.700000,12590253
MSFT,2026-04-06,458.560000,458.900000,451.630000,451.970000,451.970000,13638298
MSFT,2026-04-07,451.450000,452.070000,450.240000,450.850000,450.850000,10509189
MSFT,2026-04-08,451.630000,456.960000,449.920000,455.250000,455.250000,17830362
MSFT,2026-04-09,456.400000,458.380000,452.210000,454.190000,454.190000,10144933
MSFT,2026-04-10,457.550000,463.340000,455.110000,460.900000,460.900000,6532516
MSFT,2026-04-13,463.850000,463.990000,453.620000,453.760000,453.760000,10806856
MSFT,2026-04-14,452.450000,453.580000,446.080000,447.210000,447.210000,10329191
MSFT,2026-04-15,448.020000,448.100000,441.940000,442.020000,442.020000,5446898
MSFT,2026-04-16,444.730000,447.490000,435.730000,438.490000,438.490000,11442347
MSFT,2026-04-17,439.610000,439.850000,435.270000,435.510000,435.510000,22567093
MSFT,2026-04-20,436.190000,436.300000,429.780000,429.890000,429.890000,11265434
MSFT,2026-04-21,431.050000,432.250000,430.370000,431.570000,431.570000,11115302
MSFT,2026-04-22,432.090000,440.150000,431.950000,440.010000,440.010000,16278831
MSFT,2026-04-23,440.950000,444.480000,430.930000,434.450000,434.450000,6505567
MSFT,2026-04-24,436.250000,444.180000,435.850000,443.780000,443.780000,14874541
MSFT,2026-04-27,442.620000,442.660000,442.490000,442.540000,442.540000,12756743
MSFT,2026-04-28,442.820000,449.740000,436.080000,443,443,8814615
MSFT,2026-04-29,440.700000,444.560000,439.930000,443.800000,443.800000,16861394
MSFT,2026-04-30,440.300000,452.630000,438.080000,450.410000,450.410000,11892180
MSFT,2026-05-01,450.280000,453.070000,447.910000,450.700000,450.700000,11574381
MSFT,2026-05-04,451.610000,458.960000,445.870000,453.220000,453.220000,13036228
MSFT,2026-05-05,454.170000,457.410000,440.250000,443.480000,443.480000,16764148
MSFT,2026-05-06,443.490000,444.530000,443.260000,444.300000,444.300000,8090722
MSFT,2026-05-07,440.990000,450.730000,440,449.740000,449.740000,7830695
MSFT,2026-05-08,448.070000,449.040000,446.820000,447.780000,447.780000,16420859
MSFT,2026-05-11,447.460000,452.430000,446.100000,451.080000,451.080000,14846327
MSFT,2026-05-12,451.730000,454.090000,433.410000,435.770000,435.770000,12422715
MSFT,2026-05-13,436.480000,445.390000,434.470000,443.380000,443.380000,9100406
MSFT,2026-05-14,445.690000,445.960000,437.560000,437.830000,437.830000,10968982
MSFT,2026-05-15,438.030000,441.880000,429.710000,433.560000,433.560000,14436537
MSFT,2026-05-18,434.250000,437.390000,430.600000,433.750000,433.750000,12909933
MSFT,2026-05-19,437.320000,443.480000,419.720000,425.880000,425.880000,12297068
MSFT,2026-05-20,427.340000,437.780000,425.920000,436.360000,436.360000,9772836
MSFT,2026-05-21,438,449.220000,433.890000,445.110000,445.110000,12184581
MSFT,2026-05-22,446.270000,447,439.800000,440.530000,440.530000,9474555
MSFT,2026-05-26,443.780000,449.380000,442.620000,448.220000,448.220000,8136522
MSFT,2026-05-27,447.660000,454.780000,445.900000,453.010000,453.010000,15249822
MSFT,2026-05-28,453.590000,457.140000,447.740000,451.280000,451.280000,9804702
MSFT,2026-05-29,450.270000,456.180000,440.210000,446.120000,446.120000,10973317
MSFT,2026-06-01,447.440000,458.310000,443.750000,454.610000,454.610000,7028110
MSFT,2026-06-02,456.710000,459.620000,453.860000,456.770000,456.770000,10691982
MSFT,2026-06-03,457.030000,466.020000,453.730000,462.720000,462.720000,8695718
MSFT,2026-06-04,461.590000,470.450000,456.650000,465.510000,465.510000,8091022
MSFT,2026-06-05,464.830000,465.810000,463.090000,464.070000,464.070000,11402338
MSFT,2026-06-08,461.330000,466.340000,459.690000,464.700000,464.700000,7143861
MSFT,2026-06-09,464.650000,466.870000,461.360000,463.570000,463.570000,13083998
MSFT,2026-06-10,463.710000,471.060000,461.540000,468.890000,468.890000,12575645
MSFT,2026-06-11,471.170000,475.790000,461.210000,465.830000,465.830000,14268833
MSFT,2026-06-12,468.180000,472.220000,467.530000,471.570000,471.570000,14057709
MSFT,2026-06-15,471.290000,473.990000,471.070000,473.760000,473.760000,15239298
MSFT,2026-06-16,474.740000,486.220000,467.400000,478.880000,478.880000,10881999
MSFT,2026-06-17,478.730000,480.730000,474.870000,476.870000,476.870000,15416937
MSFT,2026-06-18,475.790000,481.870000,474.430000,480.500000,480.500000,15131605
MSFT,2026-06-22,481.350000,482.620000,476.260000,477.530000,477.530000,8703202
MSFT,2026-06-23,476.150000,487.750000,469.920000,481.530000,481.530000,11756640
MSFT,2026-06-24,483.700000,491.140000,480.890000,488.330000,488.330000,9355318
MSFT,2026-06-25,487.060000,494,484.270000,491.210000,491.210000,16024898
MSFT,2026-06-26,493.430000,493.480000,482.250000,482.300000,482.300000,4363604
MSFT,2026-06-29,480.600000,480.800000,477.170000,477.370000,477.370000,13196653
MSFT,2026-06-30,480.540000,481.930000,471.480000,472.880000,472.880000,8855187
MSFT,2026-07-01,473.560000,475.480000,468.860000,470.770000,470.770000,13719982
MSFT,2026-07-02,470.900000,472.620000,470.450000,472.170000,472.170000,12778898
MSFT,2026-07-06,471.910000,476.890000,462.460000,467.440000,467.440000,10639443
MSFT,2026-07-07,465.930000,470.740000,456,460.810000,460.810000,6575965
MSFT,2026-07-08,463.200000,465.210000,451.490000,453.490000,453.490000,12213227
MSFT,2026-07-09,454.800000,458.330000,436.950000,440.470000,440.470000,12580225
MSFT,2026-07-10,440.420000,443.070000,440.100000,442.750000,442.750000,12036332
MSFT,2026-07-13,442.270000,448.640000,440.880000,447.250000,447.250000,10157102
MSFT,2026-07-14,445.370000,452.140000,443.060000,449.830000,449.830000,9555812
MSFT,2026-07-15,450.540000,454.030000,448.040000,451.540000,451.540000,6319627
MSFT,2026-07-16,451.540000,452.600000,448.260000,449.310000,449.310000,14085918
MSFT,2026-07-17,451.830000,455.280000,448.460000,451.910000,451.910000,16659563
MSFT,2026-07-20,449.830000,457.650000,447.360000,455.180000,455.180000,8327210
MSFT,2026-07-21,456.070000,463.710000,452.180000,459.820000,459.820000,9610704
MSFT,2026-07-22,460.570000,463.250000,446.380000,449.070000,449.070000,9598160
MSFT,2026-07-23,447.860000,451.030000,441.870000,445.040000,445.040000,10939842
MSFT,2026-07-24,445.610000,449.290000,443.240000,446.920000,446.920000,13117839
MSFT,2026-07-27,447.080000,449.290000,436.640000,438.850000,438.850000,15202645
MSFT,2026-07-28,438.270000,441.580000,429.800000,433.110000,433.110000,4570499
MSFT,2026-07-29,432.640000,439.850000,432.090000,439.290000,439.290000,11820930
MSFT,2026-07-30,442.090000,444.700000,439.220000,441.830000,441.830000,13418382
MSFT,2026-07-31,440.780000,445.880000,439.560000,444.660000,444.660000,14184561
MSFT,2026-08-03,443.160000,444.650000,438.410000,439.900000,439.900000,11192236
MSFT,2026-08-04,441.530000,442.680000,437.330000,438.480000,438.480000,11057840
MSFT,2026-08-05,440.270000,450.840000,435.250000,445.820000,445.820000,17838807
MSFT,2026-08-06,445.290000,464.920000,441.690000,461.320000,461.320000,11877084
MSFT,2026-08-07,461.720000,464.610000,453.510000,456.390000,456.390000,17428965
MSFT,2026-08-10,456.640000,459.790000,450.210000,453.360000,453.360000,17124785
MSFT,2026-08-11,450.520000,471.510000,446.100000,467.090000,467.090000,10145593
MSFT,2026-08-12,467.810000,470.120000,465.040000,467.350000,467.350000,11910152
MSFT,2026-08-13,467.240000,472.170000,465.900000,470.840000,470.840000,13059185
MSFT,2026-08-14,468.370000,472.750000,464.590000,468.970000,468.970000,11163654
MSFT,2026-08-17,471.200000,474.200000,467.210000,470.210000,470.210000,13491684
MSFT,2026-08-18,469.800000,478.410000,467.830000,476.440000,476.440000,14124943
MSFT,2026-08-19,474.580000,476.770000,470.900000,473.080000,473.080000,9130327
MSFT,2026-08-20,470.990000,498.960000,465.270000,493.250000,493.250000,10449210
MSFT,2026-08-21,491.690000,497.740000,489.350000,495.400000,495.400000,3894511
MSFT,2026-08-24,495.260000,503.080000,493.010000,500.830000,500.830000,14871675
NVDA,2024-10-28,133.360000,137.860000,133.230000,137.720000,137.720000,36923617
NVDA,2024-10-29,136.280000,137.500000,132.960000,134.190000,134.190000,51640709
NVDA,2024-10-30,130.580000,138.100000,127.060000,134.580000,134.580000,50803127
NVDA,2024-10-31,134.920000,136.370000,129.150000,130.600000,130.600000,39623094
NVDA,2024-11-01,128.500000,132.020000,122.890000,126.410000,126.410000,10074156
NVDA,2024-11-04,125.870000,128.620000,123.200000,125.950000,125.950000,24322572
NVDA,2024-11-05,125.680000,130.140000,120.840000,125.310000,125.310000,54984496
NVDA,2024-11-06,125.570000,132.630000,123.420000,130.480000,130.480000,39365351
NVDA,2024-11-07,131.520000,136.840000,129.930000,135.260000,135.260000,7408565
NVDA,2024-11-08,135.440000,140.710000,132.900000,138.170000,138.170000,22040499
NVDA,2024-11-11,138.640000,140.430000,132.710000,134.500000,134.500000,37969341
NVDA,2024-11-12,134.910000,136.940000,133.060000,135.100000,135.100000,25771679
NVDA,2024-11-13,133.110000,134.720000,127.080000,128.690000,128.690000,50729292
NVDA,2024-11-14,127.080000,130.890000,126.010000,129.820000,129.820000,39454280
NVDA,2024-11-15,129.260000,130.960000,127.680000,129.380000,129.380000,49410531
NVDA,2024-11-18,131.030000,132,127.630000,128.600000,128.600000,41315600
NVDA,2024-11-19,129.900000,131.070000,127.130000,128.300000,128.300000,51153575
NVDA,2024-11-20,127.430000,128.520000,125,126.090000,126.090000,41766161
NVDA,2024-11-21,127.670000,132.070000,126.760000,131.160000,131.160000,33196650
NVDA,2024-11-22,131.890000,132.640000,125.700000,126.450000,126.450000,30651277
NVDA,2024-11-25,126,128.080000,125.760000,127.830000,127.830000,41580532
NVDA,2024-11-26,127.490000,129.080000,120.940000,122.530000,122.530000,46486583
NVDA,2024-11-27,121.130000,121.480000,120.580000,120.920000,120.920000,42763779
NVDA,2024-11-28,122.090000,122.840000,118.260000,119.010000,119.010000,13389977
NVDA,2024-11-29,117.330000,117.950000,116.630000,117.260000,117.260000,23575390
NVDA,2024-12-02,115.680000,119.590000,112.780000,116.690000,116.690000,46829744
NVDA,2024-12-03,115.400000,115.580000,113.810000,113.990000,113.990000,52495076
NVDA,2024-12-04,114.270000,114.930000,112.960000,113.620000,113.620000,40622519
NVDA,2024-12-05,112.140000,113,111.060000,111.920000,111.920000,34656982
NVDA,2024-12-06,110.260000,122.070000,110.050000,121.860000,121.860000,45291021
NVDA,2024-12-09,123.770000,124.340000,123.060000,123.640000,123.640000,41907885
NVDA,2024-12-10,122.520000,123.460000,117.320000,118.260000,118.260000,36468105
NVDA,2024-12-11,120.530000,124.290000,116.090000,119.850000,119.850000,36072250
NVDA,2024-12-12,119.720000,128.060000,119.100000,127.440000,127.440000,51958201
NVDA,2024-12-13,131.610000,132.110000,123.200000,123.700000,123.700000,25181110
NVDA,2024-12-16,125.510000,131.970000,123.520000,129.980000,129.980000,45067427
NVDA,2024-12-17,132.810000,138.520000,124.620000,130.330000,130.330000,35331555
NVDA,2024-12-18,129.720000,136.500000,129.490000,136.270000,136.270000,35226045
NVDA,2024-12-19,138.430000,139.220000,134.600000,135.400000,135.400000,51437202
NVDA,2024-12-20,135.880000,142.490000,133.860000,140.470000,140.470000,34313636
NVDA,2024-12-23,140.180000,141.760000,131.110000,132.690000,132.690000,33957329
NVDA,2024-12-24,132.690000,133.200000,128.360000,128.870000,128.870000,33785484
NVDA,2024-12-25,130.870000,131.010000,126.270000,126.420000,126.420000,34628291
NVDA,2024-12-26,126.880000,131.990000,126.520000,131.640000,131.640000,36371349
NVDA,2024-12-27,130.830000,135.390000,127.480000,132.040000,132.040000,59144830
NVDA,2024-12-30,130.340000,131.700000,129.250000,130.610000,130.610000,16571601
NVDA,2024-12-31,131.350000,139.960000,127.910000,136.530000,136.530000,31592819
NVDA,2025-01-01,138.350000,141.870000,134.300000,137.820000,137.820000,27420207
NVDA,2025-01-02,136.500000,138.690000,133.080000,135.280000,135.280000,33657481
NVDA,2025-01-03,136.480000,140.170000,135.370000,139.050000,139.050000,58949690
NVDA,2025-01-06,138.290000,141.050000,137.370000,140.130000,140.130000,24828227
NVDA,2025-01-07,139.610000,141.810000,138.810000,141.010000,141.010000,35252544
NVDA,2025-01-08,140.430000,141.670000,135.420000,136.660000,136.660000,36130160
NVDA,2025-01-09,136.540000,136.780000,135.940000,136.180000,136.180000,46353550
NVDA,2025-01-10,137.470000,137.730000,134.940000,135.190000,135.190000,29379384
NVDA,2025-01-13,136.630000,141.600000,133.570000,138.540000,138.540000,51464120
NVDA,2025-01-14,141.220000,142.030000,135.140000,135.950000,135.950000,24029353
NVDA,2025-01-15,136.030000,142.880000,135.390000,142.240000,142.240000,43216305
NVDA,2025-01-16,145.070000,146.280000,143.180000,144.390000,144.390000,38014531
NVDA,2025-01-17,145.330000,148.190000,141.990000,144.850000,144.850000,35795078
NVDA,2025-01-20,143.830000,145.530000,138.790000,140.490000,140.490000,26018280
NVDA,2025-01-21,139.830000,140.060000,138.580000,138.810000,138.810000,34806643
NVDA,2025-01-22,139.210000,141.490000,133,135.280000,135.280000,36800902
NVDA,2025-01-23,133.340000,140.660000,133.180000,140.500000,140.500000,38589169
NVDA,2025-01-24,138.260000,143.880000,135.740000,141.350000,141.350000,36686244
NVDA,2025-01-27,140.910000,142.010000,139.970000,141.070000,141.070000,37007682
NVDA,2025-01-28,141.520000,141.680000,138.790000,138.950000,138.950000,45865703
NVDA,2025-01-29,138.540000,140.660000,138.520000,140.640000,140.640000,39075717
NVDA,2025-01-30,138.890000,140.990000,132.200000,134.300000,134.300000,54891547
NVDA,2025-01-31,132.450000,134.710000,130.790000,133.060000,133.060000,24792599
NVDA,2025-02-03,132.730000,134.470000,132.180000,133.910000,133.910000,50274273
NVDA,2025-02-04,134.420000,137.040000,122.980000,125.600000,125.600000,43660605
NVDA,2025-02-05,126.130000,126.820000,124.230000,124.920000,124.920000,23964895
NVDA,2025-02-06,124.690000,125.920000,113.140000,114.370000,114.370000,50866619
NVDA,2025-02-07,113.300000,116.630000,112.760000,116.090000,116.090000,29580576
NVDA,2025-02-10,115.980000,117.110000,113.890000,115.030000,115.030000,29778132
NVDA,2025-02-11,116.300000,120.700000,110.290000,114.690000,114.690000,51049460
NVDA,2025-02-12,115.070000,115.960000,112.120000,113.020000,113.020000,51030991
NVDA,2025-02-13,112.680000,113.020000,111.440000,111.780000,111.780000,38669969
NVDA,2025-02-14,110.930000,116.120000,107.650000,112.840000,112.840000,16881577
NVDA,2025-02-17,112.460000,113.670000,107.010000,108.220000,108.220000,40533306
NVDA,2025-02-18,107.760000,111.370000,105.470000,109.080000,109.080000,53135005
NVDA,2025-02-19,106.270000,112.070000,104.130000,109.920000,109.920000,49777110
NVDA,2025-02-20,110.240000,115.170000,107.880000,112.810000,112.810000,36722450
NVDA,2025-02-21,113.150000,114.310000,108.070000,109.230000,109.230000,44775223
NVDA,2025-02-24,108.790000,110.060000,108.540000,109.810000,109.810000,6134037
NVDA,2025-02-25,111.140000,116.630000,109.130000,114.620000,114.620000,43787952
NVDA,2025-02-26,114.970000,120.230000,113.580000,118.840000,118.840000,38630740
NVDA,2025-02-27,119.050000,122.610000,112.080000,115.640000,115.640000,37759271
NVDA,2025-02-28,117.120000,122.560000,116.480000,121.920000,121.920000,35396228
NVDA,2025-03-03,122.040000,128.440000,120.170000,126.580000,126.580000,34841941
NVDA,2025-03-04,125.650000,132.230000,124.380000,130.960000,130.960000,26516721
NVDA,2025-03-05,131.600000,138.590000,129.700000,136.690000,136.690000,17972254
NVDA,2025-03-06,136.640000,138.860000,132.590000,134.820000,134.820000,46391171
NVDA,2025-03-07,137.610000,138.470000,134.710000,135.570000,135.570000,45446162
NVDA,2025-03-10,137.470000,140.420000,131.370000,134.320000,134.320000,58491513
NVDA,2025-03-11,134.390000,136.220000,129.190000,131.030000,131.030000,43652290
NVDA,2025-03-12,134.910000,135.680000,131.150000,131.920000,131.920000,17944732
NVDA,2025-03-13,131.300000,140.960000,130.490000,140.150000,140.150000,49263923
NVDA,2025-03-14,140.080000,143.060000,136.670000,139.650000,139.650000,43868263
NVDA,2025-03-17,138.620000,146.860000,135.260000,143.500000,143.500000,52713038
NVDA,2025-03-18,143.020000,156.300000,140.400000,153.690000,153.690000,42626588
NVDA,2025-03-19,154.030000,156.010000,149.980000,151.970000,151.970000,33216455
NVDA,2025-03-20,151.420000,152.370000,147.660000,148.610000,148.610000,39976833
NVDA,2025-03-21,149.160000,153.700000,143.400000,147.940000,147.940000,54018233
NVDA,2025-03-24,146.220000,159.850000,141.860000,155.500000,155.500000,58602194
NVDA,2025-03-25,157.260000,161.030000,155.040000,158.810000,158.810000,38447488
NVDA,2025-03-26,159.370000,166.340000,151.020000,157.990000,157.990000,44072865
NVDA,2025-03-27,156.710000,161.750000,155.310000,160.350000,160.350000,22194068
NVDA,2025-03-28,159.300000,161.280000,149.620000,151.600000,151.600000,24997663
NVDA,2025-03-31,151.370000,157.430000,149.370000,155.430000,155.430000,19059735
NVDA,2025-04-01,156.070000,165.290000,155.710000,164.920000,164.920000,38142554
NVDA,2025-04-02,166.220000,172.740000,162.870000,169.390000,169.390000,72435743
NVDA,2025-04-03,169.080000,174.180000,168.800000,173.900000,173.900000,31213711
NVDA,2025-04-04,172.130000,180.660000,171.330000,179.850000,179.850000,50959403
NVDA,2025-04-07,179.660000,187.900000,175.750000,183.990000,183.990000,50426395
NVDA,2025-04-08,184.660000,193.080000,178.190000,186.620000,186.620000,47392343
NVDA,2025-04-09,187.710000,192.610000,184.460000,189.350000,189.350000,18535949
NVDA,2025-04-10,188.310000,188.350000,181.080000,181.120000,181.120000,38613906
NVDA,2025-04-11,180.010000,184.360000,178.330000,182.680000,182.680000,25883822
NVDA,2025-04-14,183.090000,189.510000,179.260000,185.680000,185.680000,36154479
NVDA,2025-04-15,186.190000,186.630000,173.330000,173.770000,173.770000,37299020
NVDA,2025-04-16,172.810000,173.210000,167.200000,167.600000,167.600000,35763449
NVDA,2025-04-17,165.270000,168.630000,160.610000,163.970000,163.970000,21316593
NVDA,2025-04-18,158.800000,160.690000,153.060000,154.950000,154.950000,48449913
NVDA,2025-04-21,155.660000,160.800000,152.970000,158.110000,158.110000,39684835
NVDA,2025-04-22,158.650000,159.530000,153.400000,154.280000,154.280000,36893670
NVDA,2025-04-23,153.350000,167.980000,153.270000,167.900000,167.900000,13971238
NVDA,2025-04-24,164.040000,173.380000,162.380000,171.720000,171.720000,37277548
NVDA,2025-04-25,170.340000,173.950000,168.330000,171.950000,171.950000,26805163
NVDA,2025-04-28,172.410000,182.130000,169.430000,179.150000,179.150000,48532436
NVDA,2025-04-29,179.970000,181.230000,176.940000,178.190000,178.190000,23037322
NVDA,2025-04-30,178.420000,183.410000,177.750000,182.740000,182.740000,35024815
NVDA,2025-05-01,183.010000,184.750000,177.200000,178.940000,178.940000,45641727
NVDA,2025-05-02,175.020000,182.400000,175,182.370000,182.370000,57047251
NVDA,2025-05-05,185.320000,189.440000,175.820000,179.940000,179.940000,40853755
NVDA,2025-05-06,182.300000,187.650000,171.040000,176.380000,176.380000,40416350
NVDA,2025-05-07,177.440000,179.250000,176.370000,178.180000,178.180000,47124219
NVDA,2025-05-08,180.210000,183.290000,168.280000,171.360000,171.360000,44303688
NVDA,2025-05-09,171.450000,173.080000,169.940000,171.570000,171.570000,53443992
NVDA,2025-05-12,174.730000,175.040000,166.660000,166.970000,166.970000,14475344
NVDA,2025-05-13,166.970000,171.160000,162.560000,166.750000,166.750000,35940035
NVDA,2025-05-14,165.950000,171.470000,163,168.520000,168.520000,25207353
NVDA,2025-05-15,168.010000,171.590000,160.900000,164.480000,164.480000,34762723
NVDA,2025-05-16,167.200000,169.750000,166.930000,169.480000,169.480000,47466438
NVDA,2025-05-19,170.550000,170.990000,169.200000,169.640000,169.640000,31942339
NVDA,2025-05-20,168.290000,177.700000,167.570000,176.980000,176.980000,32234189
NVDA,2025-05-21,175.600000,184.220000,172.630000,181.250000,181.250000,35415091
NVDA,2025-05-22,182.770000,185.380000,174.510000,177.120000,177.120000,38406630
NVDA,2025-05-23,176.640000,188.760000,171.070000,183.190000,183.190000,32786252
NVDA,2025-05-26,184.260000,185.740000,183.590000,185.070000,185.070000,43922043
NVDA,2025-05-27,182.240000,186.270000,180.830000,184.860000,184.860000,44026648
NVDA,2025-05-28,185.180000,188.600000,174.960000,178.380000,178.380000,31241242
NVDA,2025-05-29,179.580000,181.810000,171.950000,174.180000,174.180000,24028797
NVDA,2025-05-30,173.780000,176.700000,173.730000,176.650000,176.650000,45233594
NVDA,2025-06-02,178.830000,180.260000,171.490000,172.920000,172.920000,14108038
NVDA,2025-06-03,172.890000,178.460000,170.400000,175.970000,175.970000,35929116
NVDA,2025-06-04,174.830000,175.950000,170.590000,171.710000,171.710000,23492037
NVDA,2025-06-05,171.690000,172.300000,168.070000,168.690000,168.690000,34193362
NVDA,2025-06-06,170.660000,173.310000,159.390000,162.040000,162.040000,48290256
NVDA,2025-06-09,161.600000,166.270000,160.130000,164.800000,164.800000,28241646
NVDA,2025-06-10,165.720000,167.370000,154.190000,155.840000,155.840000,33797541
NVDA,2025-06-11,156.610000,159.890000,153.400000,156.680000,156.680000,23091228
NVDA,2025-06-12,155.780000,159.300000,141.220000,144.740000,144.740000,33427671
NVDA,2025-06-13,144.530000,145.350000,137.670000,138.490000,138.490000,61016140
NVDA,2025-06-16,139.560000,142.150000,139.210000,141.800000,141.800000,38224474
NVDA,2025-06-17,142.920000,145.630000,131.590000,134.300000,134.300000,50613470
NVDA,2025-06-18,134.980000,135.090000,130.580000,130.690000,130.690000,31109117
NVDA,2025-06-19,129.800000,135.290000,127.750000,133.240000,133.240000,38423575
NVDA,2025-06-20,132.640000,135.380000,123.580000,126.320000,126.320000,36441450
NVDA,2025-06-23,125.480000,129.800000,125.040000,129.360000,129.360000,41269001
NVDA,2025-06-24,129.910000,130.690000,128.130000,128.900000,128.900000,37051949
NVDA,2025-06-25,129.960000,131.930000,129.620000,131.590000,131.590000,44868859
NVDA,2025-06-26,128.480000,135.820000,126.190000,133.530000,133.530000,32255606
NVDA,2025-06-27,132.060000,132.510000,131.620000,132.060000,132.060000,37819715
NVDA,2025-06-30,130.980000,137.540000,129.820000,136.380000,136.380000,35623907
NVDA,2025-07-01,137.540000,140.090000,136.880000,139.440000,139.440000,21332774
NVDA,2025-07-02,137.380000,142.140000,132.380000,137.140000,137.140000,39082684
NVDA,2025-07-03,138.080000,142.910000,137.730000,142.560000,142.560000,35582213
NVDA,2025-07-04,142.460000,145,141.690000,144.230000,144.230000,34757683
NVDA,2025-07-07,145.210000,145.400000,140.080000,140.270000,140.270000,42717109
NVDA,2025-07-08,141.200000,146.670000,140.260000,145.730000,145.730000,37640788
NVDA,2025-07-09,147.670000,151,144.240000,147.580000,147.580000,47461395
NVDA,2025-07-10,147.620000,153.530000,143.170000,149.080000,149.080000,38200190
NVDA,2025-07-11,150.410000,152.020000,143.930000,145.530000,145.530000,37015616
NVDA,2025-07-14,143.620000,151.240000,142.220000,149.840000,149.840000,45961281
NVDA,2025-07-15,151.040000,153.620000,148.940000,151.520000,151.520000,45105399
NVDA,2025-07-16,151.500000,154.230000,146.110000,148.840000,148.840000,35207221
NVDA,2025-07-17,150.170000,150.470000,145.880000,146.170000,146.170000,34630587
NVDA,2025-07-18,144.230000,155.570000,140.310000,151.650000,151.650000,29534427
NVDA,2025-07-21,151.980000,155.530000,150.450000,154,154,13918357
NVDA,2025-07-22,153.320000,155.670000,152.890000,155.240000,155.240000,36301576
NVDA,2025-07-23,155.330000,161.210000,151.130000,157.010000,157.010000,35255414
NVDA,2025-07-24,157.150000,160.540000,156.850000,160.240000,160.240000,44025292
NVDA,2025-07-25,162.210000,164.530000,150.690000,153,153,44516157
NVDA,2025-07-28,153.340000,158.520000,146.630000,151.810000,151.810000,41245730
NVDA,2025-07-29,153.570000,156.340000,151.370000,154.130000,154.130000,22928984
NVDA,2025-07-30,153.540000,154.330000,145.060000,145.850000,145.850000,39502766
NVDA,2025-07-31,145.480000,148.430000,144.630000,147.570000,147.570000,45610076
NVDA,2025-08-01,147.260000,147.660000,146.570000,146.960000,146.960000,46853658
NVDA,2025-08-04,144.490000,147.040000,137.830000,140.380000,140.380000,32399501
NVDA,2025-08-05,141.900000,142.590000,137.720000,138.410000,138.410000,45424863
NVDA,2025-08-06,137.900000,143.090000,135.020000,140.210000,140.210000,46852530
NVDA,2025-08-07,139.830000,146.780000,136.090000,143.040000,143.040000,53504851
NVDA,2025-08-08,143.380000,148.360000,141.650000,146.630000,146.630000,37688171
NVDA,2025-08-11,146.180000,147.320000,143.140000,144.280000,144.280000,48509160
NVDA,2025-08-12,143.130000,144.240000,140.260000,141.370000,141.370000,43358851
NVDA,2025-08-13,140.660000,141.270000,139.630000,140.240000,140.240000,30283757
NVDA,2025-08-14,140.440000,146.460000,138.780000,144.800000,144.800000,52923258
NVDA,2025-08-15,143.240000,151.100000,142.680000,150.540000,150.540000,66971361
NVDA,2025-08-18,150.530000,156.180000,146.050000,151.700000,151.700000,30107889
NVDA,2025-08-19,151.330000,152.810000,146.880000,148.360000,148.360000,57067114
NVDA,2025-08-20,147.490000,150.100000,139.530000,142.130000,142.130000,47823561
NVDA,2025-08-21,141.550000,141.580000,138.690000,138.720000,138.720000,31908993
NVDA,2025-08-22,140.410000,142.870000,140.080000,142.540000,142.540000,42561188
NVDA,2025-08-25,143.930000,153.200000,141.760000,151.030000,151.030000,52524978
NVDA,2025-08-26,150.120000,152.140000,148.140000,150.160000,150.160000,39134265
NVDA,2025-08-27,151.020000,152.530000,143.660000,145.170000,145.170000,57127538
NVDA,2025-08-28,145.460000,145.460000,145.110000,145.110000,145.110000,31614439
NVDA,2025-08-29,143.980000,145.460000,140.140000,141.630000,141.630000,26039435
NVDA,2025-09-01,141.680000,146.980000,140.600000,145.900000,145.900000,43152070
NVDA,2025-09-02,145.820000,146.810000,142.170000,143.160000,143.160000,45798405
NVDA,2025-09-03,141.760000,142.610000,135.680000,136.530000,136.530000,60779129
NVDA,2025-09-04,135.260000,144.930000,132.230000,141.900000,141.900000,40815090
NVDA,2025-09-05,141.980000,146.090000,131.580000,135.690000,135.690000,28892505
NVDA,2025-09-08,136.520000,140.520000,130.200000,134.200000,134.200000,33897790
NVDA,2025-09-09,134.210000,135.600000,132.350000,133.740000,133.740000,25702673
NVDA,2025-09-10,135.790000,136.380000,134.240000,134.830000,134.830000,50306815
NVDA,2025-09-11,139.160000,139.730000,131.790000,132.360000,132.360000,33230848
NVDA,2025-09-12,133.020000,135.060000,123.440000,125.470000,125.470000,57912083
NVDA,2025-09-15,124.080000,138.080000,121.090000,135.100000,135.100000,55061649
NVDA,2025-09-16,136.950000,139.380000,131.160000,133.590000,133.590000,47740739
NVDA,2025-09-17,134.570000,137.750000,132.220000,135.400000,135.400000,45691441
NVDA,2025-09-18,134.230000,140.870000,131.390000,138.030000,138.030000,42668032
NVDA,2025-09-19,136.990000,141.140000,135.210000,139.360000,139.360000,44389912
NVDA,2025-09-22,138.460000,141.180000,128.220000,130.940000,130.940000,34481885
NVDA,2025-09-23,130.050000,134.770000,128.610000,133.330000,133.330000,46955955
NVDA,2025-09-24,134.530000,134.600000,129.410000,129.480000,129.480000,21262648
NVDA,2025-09-25,130.900000,131.130000,127.970000,128.200000,128.200000,48422924
NVDA,2025-09-26,128.410000,133.170000,127.450000,132.210000,132.210000,42523265
NVDA,2025-09-29,131.240000,139.310000,129.810000,137.890000,137.890000,49255051
